pref_id,pref_name,year,month,year_month,n_leave_m,n_leave_f,pop,pop75,oldshare75,n_need,facility_users,u_rate,n_ei,date,moy,w_total,ln_ratio_mf,t_index,ln_ei,ln_need,ln_fac,z_u_rate,z_ln_ei,z_ln_need,z_ln_fac,z_oldshare75
26,Kyoto,2019,8,201908,10,36,2583000,393000,0.152,83446,21309,2.1,766909,2019-08-01,08,46,-1.24593700342497,5,13.5501234292428,11.3319549950472,9.96688479766592,-0.752873384865235,0.401368695138605,0.642009002416469,0.4738477796203,0.225587585017729
27,Osaka,2019,8,201908,50,101,8809000,1263000,0.143,257912,51705,2.9,3697585,2019-08-01,08,151,-0.698085462200528,5,15.1231904618086,12.4603737204496,10.8533097676191,0.356701892780346,2.26899451694036,2.3524887311139,1.90115682118757,-0.208896414811521
28,Hyogo,2019,8,201908,10,29,5466000,818000,0.15,144116,38954,2.2,1429875,2019-08-01,08,39,-1.0330150061823,5,14.173097585828,11.878373809828,10.5701367417898,-0.614176475159537,1.14099554960002,1.47028159752786,1.44519559063313,0.129035585055673
29,Nara,2019,8,201908,0,5,1330000,215000,0.162,40493,11584,2.2,249930,2019-08-01,08,5,-2.39789527279837,5,12.4289361576371,10.60888439865,9.3573801146255,-0.614176475159537,-0.929762309565631,-0.454035905127544,-0.507568103809926,0.708347584828006
30,Wakayama,2019,8,201908,2,7,925000,163000,0.176,33389,9325,1.6,244483,2019-08-01,08,9,-1.09861228866811,5,12.4069010558274,10.4159817834027,9.14045424451202,-1.44635793339372,-0.955923512027939,-0.746441557006109,-0.856859094314381,1.38421158456239
31,Tottori,2019,8,201908,1,6,556000,94000,0.169,19368,6048,2,164828,2019-08-01,08,7,-1.46633706879343,5,12.0126577849383,9.87137749861789,8.70748291785937,-0.891570294570933,-1.4239893334718,-1.57196365116838,-1.55402344574658,1.0462795846952
32,Shimane,2019,8,201908,0,8,674000,125000,0.185,25256,7926,1.6,207158,2019-08-01,08,8,-2.83321334405622,5,12.2412370661178,10.1368190302378,8.97790377375038,-1.44635793339372,-1.15260829310795,-1.16960205545099,-1.11859558019131,1.81869558439164
33,Okayama,2019,8,201908,7,23,1890000,303000,0.16,60621,16730,2.4,604639,2019-08-01,08,30,-1.14209740060785,5,13.3123868647053,11.0123966466816,9.72495879398087,-0.336782655748142,0.119115658538755,0.15761605083683,0.0843019250307609,0.611795584865951
34,Hiroshima,2019,8,201908,6,31,2804000,423000,0.151,77434,21609,2.2,1024246,2019-08-01,08,37,-1.57818536893,5,13.8394672901049,11.2571812396099,9.98086517355747,-0.614176475159537,0.744892559499597,0.52866544471502,0.496358784602004,0.177311585036701
35,Yamaguchi,2019,8,201908,5,8,1358000,246000,0.181,43240,12751,1.8,409390,2019-08-01,08,13,-0.435318071257846,5,12.9224235259218,10.6745212717531,9.45336497888354,-1.16896411398233,-0.343868808105487,-0.354542216862139,-0.353014622970646,1.62559158446753
36,Tokushima,2019,8,201908,0,6,728000,127000,0.174,26486,8135,2.2,201961,2019-08-01,08,6,-2.56494935746154,5,12.2158298884361,10.1843715704869,9.00393101965314,-0.614176475159537,-1.18277299690953,-1.09752096151565,-1.07668687425079,1.28765958460034
37,Kagawa,2019,8,201908,3,9,956000,157000,0.164,31116,9230,2,328193,2019-08-01,08,12,-0.998528830111127,5,12.7013571289524,10.3454774353267,9.1302143274969,-0.891570294570933,-0.606330167199129,-0.853313461427953,-0.873347264927793,0.804899584790062
38,Ehime,2019,8,201908,2,8,1339000,231000,0.173,45362,11863,1.9,408908,2019-08-01,08,10,-1.22377543162212,5,12.9212454708471,10.7224300291404,9.3811795916611,-1.03026720427663,-0.345267455481218,-0.281921161846653,-0.469246520022312,1.23938358461931
39,Kochi,2019,8,201908,3,2,698000,132000,0.189,25911,8076,1.9,197528,2019-08-01,08,5,0.336472236621213,5,12.1936356254265,10.1624228679484,8.99665197943273,-1.03026720427663,-1.20912316370761,-1.13079124489379,-1.08840748261888,2.01179958431575
40,Fukuoka,2019,8,201908,12,46,5104000,713000,0.14,129263,37531,2.9,1751290,2019-08-01,08,58,-1.31372366828506,5,14.3758632172005,11.7696043675836,10.5329225371245,0.356701892780346,1.38172930161793,1.30540669615263,1.38527380075347,-0.353724414754603
41,Saga,2019,8,201908,1,7,815000,127000,0.156,20603,6746,1.4,240651,2019-08-01,08,8,-1.6094379124341,5,12.391103030135,9.93319197524246,8.8167050156216,-1.72375175280512,-0.974679737990178,-1.47826402812406,-1.37815555736432,0.41869158494184
42,Nagasaki,2019,8,201908,3,11,1327000,225000,0.17,42659,11829,2,369231,2019-08-01,08,14,-1.18958406687384,5,12.8191777434164,10.6609935505879,9.37830942254574,-0.891570294570933,-0.466447493824074,-0.375047807834455,-0.473868026035851,1.09455558467623
43,Kumamoto,2019,8,201908,1,25,1748000,287000,0.164,57351,15286,2.6,494540,2019-08-01,08,26,-2.83321334405622,5,13.1113833165612,10.9569455591971,9.63469265580283,-0.0593888363367464,-0.119526057940032,0.0735621806366517,-0.0610433433631166,0.804899584790062
44,Oita,2019,8,201908,4,7,1135000,196000,0.173,34560,9849,1.8,336333,2019-08-01,08,11,-0.510825623765991,5,12.7258570195869,10.450452222918,9.1951252061697,-1.16896411398233,-0.577242641090599,-0.694190573658386,-0.768828679411563,1.23938358461931
45,Miyazaki,2019,8,201908,3,22,1073000,180000,0.168,32383,9382,2.4,302140,2019-08-01,08,25,-1.86075234071501,5,12.6186457650977,10.3853888727237,9.1465482388884,-0.336782655748142,-0.704529338431851,-0.792814904399407,-0.84704663012676,0.998003584714173
46,Kagoshima,2019,8,201908,4,20,1602000,271000,0.169,53969,16618,2.7,462917,2019-08-01,08,24,-1.51634748936809,5,13.0453030513396,10.8961650866287,9.71824172422493,0.0793080733689514,-0.19797993630908,-0.0185700783276166,0.0734861936147082,1.0462795846952
47,Okinawa,2019,8,201908,5,43,1453000,159000,0.109,35507,8679,2.9,434739,2019-08-01,08,48,-2.06801284585621,5,12.9825011299988,10.4774851391241,9.06866159364425,0.356701892780346,-0.272541596763931,-0.653213537264757,-0.972458612801621,-1.85028041416646
1,Hokkaido,2019,9,201909,8,55,5250000,853000,0.162,151033,42516,2.1,1582164,2019-09-01,09,63,-1.87631685725612,5,14.274304088182,11.9252536349664,10.6576357546535,-0.752873384865235,1.26115309738256,1.54134297641053,1.58608527269507,0.708347584828006
2,Aomori,2019,9,201909,2,22,1246000,214000,0.172,46292,11440,2.3,362785,2019-09-01,09,24,-2.19722457733622,5,12.8015656512747,10.742724438968,9.34487126493379,-0.47547956545384,-0.487357472470166,-0.251158488528213,-0.52770967796428,1.19110758463828
3,Iwate,2019,9,201909,5,15,1227000,218000,0.178,44906,13414,1.9,371779,2019-09-01,09,20,-1.03609193168678,5,12.8260548706948,10.7123266950921,9.50405421665968,-1.03026720427663,-0.458282615774379,-0.297235998168252,-0.271395523960087,1.48076358452445
4,Miyagi,2019,9,201909,4,27,2306000,330000,0.143,60213,17965,2.6,740894,2019-09-01,09,31,-1.81010860789625,5,13.5156128441131,11.0056435548276,9.79618069954762,-0.0593888363367464,0.360395959343181,0.14737957880542,0.198982437447333,-0.208896414811521
5,Akita,2019,9,201909,2,8,966000,194000,0.201,42254,12360,2.3,287799,2019-09-01,09,10,-1.22377543162212,5,12.5700175987942,10.6514543028602,9.42222073101168,-0.47547956545384,-0.762263190311751,-0.389507590801533,-0.403162653641157,2.59111158408809
6,Yamagata,2019,9,201909,2,7,1078000,193000,0.179,39509,11919,1.6,327048,2019-09-01,09,9,-1.09861228866811,5,12.6978622280978,10.584283773037,9.38588904448271,-1.44635793339372,-0.610479492654212,-0.491326026672818,-0.461663425207794,1.52903958450548
7,Fukushima,2019,9,201909,3,14,1846000,3e+05,0.163,63248,19112,2.1,582503,2019-09-01,09,17,-1.42138568093116,5,13.2750896146233,11.0548187855365,9.85807168900565,-0.752873384865235,0.0748344512582151,0.221920379474546,0.298638439747962,0.756623584809034
8,Ibaraki,2019,9,201909,7,27,2860000,416000,0.145,74628,25053,2.2,804820,2019-09-01,09,34,-1.29928298413026,5,13.5983739289135,11.2202710508919,10.1287488598213,-0.614176475159537,0.458654161831484,0.472716240608982,0.734479019996399,-0.112344414849466
9,Tochigi,2019,9,201909,2,18,1934000,268000,0.139,48903,13565,2.2,582123,2019-09-01,09,20,-2.00148000021012,5,13.2744370445906,10.7975940232744,9.51524822509303,-0.614176475159537,0.074059686662377,-0.167986072504422,-0.253371088740099,-0.402000414735631
10,Gunma,2019,9,201909,1,14,1942000,294000,0.151,56230,16772,2.1,623908,2019-09-01,09,15,-2.26868354131836,5,13.3437582005844,10.9372057012862,9.72746610829065,-0.752873384865235,0.156361316695299,0.0436401082322884,0.0883391673306858,0.177311585036701
11,Saitama,2019,9,201909,16,39,7350000,970000,0.132,160174,47134,2.2,1544622,2019-09-01,09,55,-0.872940291000541,5,14.2502897781856,11.9840160033162,10.760749887948,-0.614176475159537,1.23264207750003,1.63041615253742,1.75211820244488,-0.739932414602825
12,Chiba,2019,9,201909,13,45,6259000,871000,0.139,147256,39354,2.2,1250722,2019-09-01,09,58,-1.21502264051252,5,14.0392315425318,11.8999278477126,10.5803529005218,-0.614176475159537,0.982062920572406,1.50295364031059,1.46164550599254,-0.402000414735631
13,Tokyo,2019,9,201909,141,309,13921000,1692000,0.122,316807,75892,2.2,10371660,2019-09-01,09,450,-0.782658375041359,5,16.1545876445403,12.6660480346379,11.237066555984,-0.614176475159537,3.49352212518952,2.664253980319,2.51907661402131,-1.2226924144131
14,Kanagawa,2019,9,201909,38,51,9198000,1197000,0.13,220503,54670,2.1,2238151,2019-09-01,09,89,-0.290923566375952,5,14.6211606365342,12.3036665792187,10.909070391889,-0.752873384865235,1.67295897262672,2.11494890446658,1.99094179553026,-0.836484414564881
15,Niigata,2019,9,201909,10,20,2223000,378000,0.17,78760,26484,1.9,737911,2019-09-01,09,30,-0.669049628980885,5,13.5115785001043,11.2741605327531,10.1842960560447,-1.03026720427663,0.355606179321876,0.554402997695249,0.823920335494942,1.09455558467623
16,Toyama,2019,9,201909,2,14,1044000,177000,0.17,35532,11132,1.4,374407,2019-09-01,09,16,-1.75785791755237,5,12.833098719992,10.4781889778896,9.31757912264578,-1.72375175280512,-0.449919796797147,-0.652146644352048,-0.571655102305689,1.09455558467623
17,Ishikawa,2019,9,201909,2,9,1138000,172000,0.151,31812,10665,1.6,389607,2019-09-01,09,11,-1.33500106673234,5,12.8728938177349,10.367598856077,9.27472263090545,-1.44635793339372,-0.402673016725381,-0.819781368321304,-0.640662023618002,0.177311585036701
18,Fukui,2019,9,201909,2,10,768000,124000,0.161,24984,7781,1.1,262071,2019-09-01,09,12,-1.43508452528932,5,12.4763707383978,10.1259908989629,8.95944014361693,-2.13984248192221,-0.873445543629292,-1.18601555394093,-1.14832545821022,0.660071584846978
19,Yamanashi,2019,9,201909,2,7,811000,132000,0.163,27407,6444,1.7,224711,2019-09-01,09,9,-1.09861228866811,5,12.3225704111363,10.2185537342007,8.77090474429687,-1.30766102368803,-1.05604517647946,-1.04570695240785,-1.45190251123395,0.756623584809034
20,Nagano,2019,9,201909,2,15,2049000,356000,0.174,61328,19547,1.6,639970,2019-09-01,09,17,-1.82454929205105,5,13.3691765792372,11.0239917876203,9.88057710095302,-1.44635793339372,0.186539318864011,0.175192197953687,0.334876338098663,1.28765958460034
21,Gifu,2019,9,201909,6,19,1987000,309000,0.156,57389,16454,1.7,604649,2019-09-01,09,25,-1.09861228866811,5,13.3124034033627,10.9576079263122,9.70832388772888,-1.30766102368803,0.119135294080715,0.074566209990038,0.0575166325312165,0.41869158494184
22,Shizuoka,2019,9,201909,3,25,3644000,562000,0.154,93026,31584,2,1186012,2019-09-01,09,28,-1.98591548366901,5,13.9861069765325,11.4406343029555,10.3604059422332,-0.891570294570933,0.918990712472948,0.806747276357885,1.1074900017234,0.322139584979784
23,Aichi,2019,9,201909,32,70,7552000,959000,0.127,159880,42508,1.9,2927504,2019-09-01,09,102,-0.774372620482531,5,14.8896607408066,11.9821788128253,10.6574475724926,-1.03026720427663,1.99173606064299,1.62763130235569,1.58578226442162,-0.981312414507964
24,Mie,2019,9,201909,4,12,1781000,278000,0.156,52242,15878,1.6,506645,2019-09-01,09,16,-1.02165124753198,5,13.1355658400821,10.8636420480567,9.67268978228506,-1.44635793339372,-0.0908153263380013,-0.0678691522802459,0.00013909623414045,0.41869158494184
25,Shiga,2019,9,201909,8,13,1414000,184000,0.13,34582,9139,1.8,398334,2019-09-01,09,21,-0.462623521948113,5,12.8950461283184,10.4510885944647,9.1203062492722,-1.16896411398233,-0.376372657998235,-0.693225948908621,-0.889301113379751,-0.836484414564881
26,Kyoto,2019,9,201909,14,27,2583000,393000,0.152,83742,21527,2.1,766344,2019-09-01,09,41,-0.640037355245997,5,13.5493864340756,11.3354959227367,9.97706324019445,-0.752873384865235,0.400493696695199,0.647376411603593,0.490236964878481,0.225587585017729
27,Osaka,2019,9,201909,36,118,8809000,1263000,0.143,258341,52068,2.9,3695183,2019-09-01,09,154,-1.17760069998674,5,15.1225406375251,12.4620356966464,10.8603058355864,0.356701892780346,2.26822301223874,2.35500798795545,1.91242179160649,-0.208896414811521
28,Hyogo,2019,9,201909,15,55,5466000,818000,0.15,144203,39177,2.2,1430166,2019-09-01,09,70,-1.27554299682719,5,14.173301079415,11.8789773080549,10.5758451188885,-0.614176475159537,1.14123714761826,1.4711963922403,1.45438713929409,0.129035585055673
29,Nara,2019,9,201909,1,8,1330000,215000,0.162,40588,11633,2.2,249960,2019-09-01,09,9,-1.73460105538811,5,12.429056184043,10.611227735399,9.36160116581677,-0.614176475159537,-0.929619808063523,-0.450483828299663,-0.500771426443611,0.708347584828006
30,Wakayama,2019,9,201909,0,6,925000,163000,0.176,33354,9378,1.6,244249,2019-09-01,09,6,-2.56494935746154,5,12.4059434757308,10.4149329841815,9.14612179964953,-1.44635793339372,-0.957060400207393,-0.748031347893878,-0.847733276602156,1.38421158456239
31,Tottori,2019,9,201909,1,11,556000,94000,0.169,19362,6068,2,164944,2019-09-01,09,12,-2.03688192726104,5,12.0133613013362,9.87106766128002,8.71078434046842,-0.891570294570933,-1.42315408273958,-1.57243330881735,-1.54870754141213,1.0462795846952
32,Shimane,2019,9,201909,3,10,674000,125000,0.185,25178,8028,1.6,207006,2019-09-01,09,13,-1.09861228866811,5,12.2405030573347,10.1337258763262,8.99069070991623,-1.44635793339372,-1.15347974596304,-1.17429072016779,-1.09800623510052,1.81869558439164
33,Okayama,2019,9,201909,5,20,1890000,303000,0.16,60754,16790,2.4,603952,2019-09-01,09,25,-1.31567679390594,5,13.3112500035604,11.0145882026566,9.72853875007159,-0.336782655748142,0.117765918708169,0.160938055324298,0.0900663200668834,0.611795584865951
34,Hiroshima,2019,9,201909,8,25,2804000,423000,0.151,77367,21811,2.2,1023662,2019-09-01,09,33,-1.09861228866811,5,13.8388969519688,11.2563156120729,9.99016970867185,-0.614176475159537,0.744215424826935,0.527353309138532,0.511340816411234,0.177311585036701
35,Yamaguchi,2019,9,201909,2,11,1358000,246000,0.181,43298,12831,1.8,408776,2019-09-01,09,13,-1.52605630349505,5,12.9209226077334,10.6758617235474,9.45961939689502,-1.16896411398233,-0.345650775120903,-0.352510333156459,-0.342943846898089,1.62559158446753
36,Tokushima,2019,9,201909,3,14,728000,127000,0.174,26517,8234,2.2,201902,2019-09-01,09,17,-1.42138568093116,5,12.2155377101459,10.1855413157291,9.01602720232985,-0.614176475159537,-1.18311988595378,-1.09574783822428,-1.0572097707303,1.28765958460034
37,Kagawa,2019,9,201909,4,14,956000,157000,0.164,31104,9258,2,328048,2019-09-01,09,18,-1.17007125265025,5,12.7009152181228,10.3450917072602,9.13324332159122,-0.891570294570933,-0.606854826389859,-0.853898155764978,-0.868470021162985,0.804899584790062
38,Ehime,2019,9,201909,4,11,1339000,231000,0.173,45395,11979,1.9,408553,2019-09-01,09,15,-0.93826963859293,5,12.9203769278284,10.7231572458059,9.39091039573133,-1.03026720427663,-0.346298634277508,-0.280818832244471,-0.453578115925022,1.23938358461931
39,Kochi,2019,9,201909,2,8,698000,132000,0.189,25907,8162,1.9,197506,2019-09-01,09,10,-1.22377543162212,5,12.1935242426087,10.1622684814415,9.00724451596575,-1.03026720427663,-1.20925540309876,-1.13102526705643,-1.07135152900838,2.01179958431575
40,Fukuoka,2019,9,201909,6,63,5104000,713000,0.14,129380,37583,2.9,1751058,2019-09-01,09,69,-2.27923772899705,5,14.3757307346486,11.770509089598,10.5343070994779,0.356701892780346,1.38157201154081,1.30677809192163,1.38750320361623,-0.353724414754603
41,Saga,2019,9,201909,0,7,815000,127000,0.156,20625,6714,1.4,240468,2019-09-01,09,7,-2.70805020110221,5,12.3903423035421,9.93425921120288,8.81195017753998,-1.72375175280512,-0.97558291159869,-1.47664629045722,-1.38581173088732,0.41869158494184
42,Nagasaki,2019,9,201909,4,23,1327000,225000,0.17,42555,11889,2,368643,2019-09-01,09,27,-1.65292302437384,5,12.8175839750373,10.6585526359111,9.38336888185854,-0.891570294570933,-0.468339697345655,-0.378747795241827,-0.465721355683149,1.09455558467623
43,Kumamoto,2019,9,201909,3,16,1748000,287000,0.164,57347,15494,2.6,493796,2019-09-01,09,19,-1.55059741241117,5,13.1098777554149,10.9568758108144,9.64820813119185,-0.0593888363367464,-0.121313537313057,0.0734564546396451,-0.0392809146435789,0.804899584790062
44,Oita,2019,9,201909,1,9,1135000,196000,0.173,34613,9868,1.8,336087,2019-09-01,09,10,-1.84582669049833,5,12.7251253340006,10.4519846130231,9.19705247764925,-1.16896411398233,-0.578111335727354,-0.691867746012684,-0.765725413933319,1.23938358461931
45,Miyazaki,2019,9,201909,4,27,1073000,180000,0.168,32488,9400,2.4,301747,2019-09-01,09,31,-1.81010860789625,5,12.6173441969054,10.3886260693661,9.14846496825809,-0.336782655748142,-0.706074626912576,-0.78790789682322,-0.843960339405795,0.998003584714173
46,Kagoshima,2019,9,201909,3,14,1602000,271000,0.169,53946,16679,2.7,462511,2019-09-01,09,17,-1.42138568093116,5,13.0444256194356,10.8957388252128,9.72190572207717,0.0793080733689514,-0.19902166844569,-0.0192162139283522,0.0793859115153343,1.0462795846952
47,Okinawa,2019,9,201909,9,42,1453000,159000,0.109,35548,8699,2.9,434879,2019-09-01,09,51,-1.49821227732388,5,12.9828231104574,10.4786391748584,9.07096335550754,0.356701892780346,-0.272159325057712,-0.651464226760355,-0.968752348165157,-1.85028041416646
1,Hokkaido,2019,10,201910,15,57,5250000,853000,0.162,151211,42231,2.4,1581194,2019-10-01,10,72,-1.3109449238781,5,14.2736908158111,11.9264314914041,10.6509098274961,-0.336782655748142,1.26042498898536,1.54312839481477,1.57525527921555,0.708347584828006
2,Aomori,2019,10,201910,3,11,1246000,214000,0.172,46277,11384,2.7,362247,2019-10-01,10,14,-1.18958406687384,5,12.8000815785751,10.7424003563889,9.33996413976969,0.0793080733689514,-0.489119439657643,-0.251649739399416,-0.535611062009444,1.19110758463828
3,Iwate,2019,10,201910,6,21,1227000,218000,0.178,44969,13292,1.8,371798,2019-10-01,10,27,-1.19625075823203,5,12.8261059750189,10.7137286424706,9.49491762947448,-1.16896411398233,-0.458221942101016,-0.295110898223046,-0.286107128371671,1.48076358452445
4,Miyagi,2019,10,201910,9,32,2306000,330000,0.143,60159,17784,2.7,740310,2019-10-01,10,41,-1.2299482907292,5,13.5148242963772,11.0047463361451,9.78605445564403,0.0793080733689514,0.359459755047564,0.146019556737361,0.182677301682184,-0.208896414811521
5,Akita,2019,10,201910,2,9,966000,194000,0.201,42237,12198,2.4,287614,2019-10-01,10,11,-1.33500106673234,5,12.5693745823647,10.6510518931306,9.4090272828564,-0.336782655748142,-0.763026612380054,-0.390117571537868,-0.424406558630066,2.59111158408809
6,Yamagata,2019,10,201910,3,16,1078000,193000,0.179,39552,11875,1.7,326672,2019-10-01,10,19,-1.55059741241117,5,12.696711888376,10.5853715408174,9.38219062890284,-1.30766102368803,-0.611845234942224,-0.489677166461727,-0.467618562050222,1.52903958450548
7,Fukushima,2019,10,201910,16,26,1846000,3e+05,0.163,63235,18667,2.2,582040,2019-10-01,10,42,-0.473784352085642,5,13.2742944528742,11.0546132243141,9.8345125380326,-0.614176475159537,0.0738903944669934,0.221608785652155,0.260703825612194,0.756623584809034
8,Ibaraki,2019,10,201910,8,19,2860000,416000,0.145,74827,25000,2.1,804041,2019-10-01,10,27,-0.83034830207343,5,13.5974055418858,11.2229340613981,10.1266311038503,-0.752873384865235,0.457504443109416,0.476752885327506,0.731069039064338,-0.112344414849466
9,Tochigi,2019,10,201910,2,15,1934000,268000,0.139,48990,13413,1.8,582129,2019-10-01,10,17,-1.82454929205105,5,13.2744473516375,10.7993714746326,9.50397966490209,-1.16896411398233,0.074071923716864,-0.165291776097831,-0.271515566153485,-0.402000414735631
10,Gunma,2019,10,201910,9,14,1942000,294000,0.151,56223,16500,2,624804,2019-10-01,10,23,-0.422856850820034,5,13.3451932795358,10.9370812048298,9.71111565988867,-0.891570294570933,0.158065115993388,0.0434513940074427,0.0620119048675576,0.177311585036701
11,Saitama,2019,10,201910,19,51,7350000,970000,0.132,160694,46545,2,1543944,2019-10-01,10,70,-0.971167342099989,5,14.2498507394791,11.9872572143764,10.7481748655506,-0.891570294570933,1.23212082824099,1.63532924524861,1.73187007792878,-0.739932414602825
12,Chiba,2019,10,201910,13,56,6259000,871000,0.139,147558,38933,2,1250346,2019-10-01,10,69,-1.43155095270801,5,14.0389308709764,11.9019765978101,10.5695974990277,-0.891570294570933,0.981705947888421,1.50605917678583,1.44432730950823,-0.402000414735631
13,Tokyo,2019,10,201910,142,310,13921000,1692000,0.122,316740,74638,2.4,10354430,2019-10-01,10,452,-0.778841901664828,5,16.1529250054252,12.6658365270457,11.2204050398782,-0.336782655748142,3.4915481547995,2.66393337287006,2.49224847470872,-1.2226924144131
14,Kanagawa,2019,10,201910,30,68,9198000,1197000,0.13,220756,54190,1.7,2242822,2019-10-01,10,98,-0.809107061654814,5,14.6232454523507,12.3048132981648,10.9002516685602,-1.30766102368803,1.67543417283878,2.11668712403676,1.97674201103743,-0.836484414564881
15,Niigata,2019,10,201910,11,29,2223000,378000,0.17,78684,26216,2,737462,2019-10-01,10,40,-0.94204322797657,5,13.5109698404449,11.2731951100516,10.1741251903786,-0.891570294570933,0.354883547372237,0.552939590607734,0.807543350394287,1.09455558467623
16,Toyama,2019,10,201910,2,7,1044000,177000,0.17,35530,11035,1.7,374110,2019-10-01,10,9,-1.09861228866811,5,12.8323051507996,10.4781326890151,9.30882731869084,-1.30766102368803,-0.450861962823384,-0.652231968156631,-0.585747134162122,1.09455558467623
17,Ishikawa,2019,10,201910,3,16,1138000,172000,0.151,31782,10557,1.5,388877,2019-10-01,10,19,-1.55059741241117,5,12.8710183772275,10.3666553707726,9.26454442598969,-1.58505484309942,-0.404899635837151,-0.821211522262607,-0.657050826275436,0.177311585036701
18,Fukui,2019,10,201910,3,11,768000,124000,0.161,24947,7676,1.4,262564,2019-10-01,10,14,-1.18958406687384,5,12.4782501408209,10.1245088534692,8.94585385712759,-1.72375175280512,-0.871214220728099,-1.18826206821517,-1.17020190596934,0.660071584846978
19,Yamanashi,2019,10,201910,1,4,811000,132000,0.163,27343,6407,1.8,224576,2019-10-01,10,5,-1.09861228866811,5,12.3219694589429,10.2162158335924,8.76514642163902,-1.16896411398233,-1.05675865773033,-1.04925078902461,-1.46117448153307,0.756623584809034
20,Nagano,2019,10,201910,4,12,2049000,356000,0.174,61255,19265,1.7,639422,2019-10-01,10,16,-1.02165124753198,5,13.3683199222728,11.0228007577283,9.86604525706026,-1.30766102368803,0.185522251800713,0.173386810963213,0.311477367083797,1.28765958460034
21,Gifu,2019,10,201910,8,9,1987000,309000,0.156,57509,16389,1.5,604199,2019-10-01,10,17,-0.111225635110224,5,13.3116588928522,10.9596967362763,9.70436565706383,-1.58505484309942,0.118251373036546,0.0777324700142408,0.0511431450863271,0.41869158494184
22,Shizuoka,2019,10,201910,13,34,3644000,562000,0.154,93036,31500,2,1186041,2019-10-01,10,47,-0.93826963859293,5,13.9861314279254,11.440741794007,10.3577428248137,-0.891570294570933,0.919019742420121,0.806910213448897,1.10320188744365,0.322139584979784
23,Aichi,2019,10,201910,49,87,7552000,959000,0.127,160187,42632,2.1,2926460,2019-10-01,10,136,-0.569666123788924,5,14.8893040594157,11.9840971617594,10.6603604239766,-0.752873384865235,1.99131259021095,1.63053917413281,1.59047249698594,-0.981312414507964
24,Mie,2019,10,201910,2,15,1781000,278000,0.156,52197,15529,1.4,506350,2019-10-01,10,17,-1.82454929205105,5,13.1349834087604,10.8627803009548,9.65046452256919,-1.72375175280512,-0.091506818660469,-0.0691754058152023,-0.0356477049266132,0.41869158494184
25,Shiga,2019,10,201910,7,12,1414000,184000,0.13,34664,9009,1.8,398501,2019-10-01,10,19,-0.510825623765991,5,12.8954652866195,10.4534569634197,9.10597935665144,-1.16896411398233,-0.375875011775646,-0.68963592776095,-0.912370074733871,-0.836484414564881
26,Kyoto,2019,10,201910,13,29,2583000,393000,0.152,83861,21228,2.1,766433,2019-10-01,10,42,-0.78170057790139,5,13.5495025631669,11.33691594529,9.96307634394778,-0.752873384865235,0.400631571105579,0.64952891026119,0.467715460912524,0.225587585017729
27,Osaka,2019,10,201910,51,102,8809000,1263000,0.143,258900,51587,2.8,3693513,2019-10-01,10,153,-0.688280990908772,5,15.1220885956415,12.4641971657396,10.8510249817435,0.218004983074649,2.26768632494138,2.35828438614436,1.89747789104812,-0.208896414811521
28,Hyogo,2019,10,201910,9,32,5466000,818000,0.15,144291,38626,2.1,1429860,2019-10-01,10,41,-1.2299482907292,5,14.1730870953455,11.8795873727545,10.5616809038325,-0.752873384865235,1.14098309476141,1.47212114054378,1.43158011907086,0.129035585055673
29,Nara,2019,10,201910,3,10,1330000,215000,0.162,40706,11596,1.8,250010,2019-10-01,10,13,-1.09861228866811,5,12.4292561960444,10.6141307807128,9.35841549004155,-1.16896411398233,-0.929382343562185,-0.446083334007033,-0.50590095685126,0.708347584828006
30,Wakayama,2019,10,201910,1,9,925000,163000,0.176,33351,9296,1.6,244124,2019-10-01,10,10,-1.84582669049833,5,12.4054315719084,10.4148430359017,9.13733947909169,-1.44635793339372,-0.957668158667274,-0.748167693299855,-0.861874445864126,1.38421158456239
31,Tottori,2019,10,201910,4,9,556000,94000,0.169,19356,6075,2.3,164596,2019-10-01,10,13,-0.747214401830221,5,12.0112492655933,9.87075772791321,8.71193726820875,-0.47547956545384,-1.42566159984367,-1.5729031120289,-1.5468511133513,1.0462795846952
32,Shimane,2019,10,201910,4,11,674000,125000,0.185,25127,7951,1.4,206912,2019-10-01,10,15,-0.93826963859293,5,12.2400488610851,10.1316982441834,8.98105298590148,-1.72375175280512,-1.15401899103417,-1.17736424562383,-1.11352476299928,1.81869558439164
33,Okayama,2019,10,201910,1,18,1890000,303000,0.16,60767,16596,2.1,603993,2019-10-01,10,19,-2.51230562397612,5,13.3113178874458,11.0148021574471,9.71691698145276,-0.752873384865235,0.117846513936954,0.161262372285556,0.0713531114018214,0.611795584865951
34,Hiroshima,2019,10,201910,7,33,2804000,423000,0.151,77484,21665,2.2,1022906,2019-10-01,10,40,-1.49664241828876,5,13.8381581541039,11.2578267424145,9.98345333417401,-0.614176475159537,0.743338286128447,0.529643910808423,0.500526204490016,0.177311585036701
35,Yamaguchi,2019,10,201910,4,16,1358000,246000,0.181,43411,12724,1.7,408671,2019-10-01,10,20,-1.29928298413026,5,12.9206657103429,10.6784681441951,9.45124525286903,-1.30766102368803,-0.345955776872309,-0.348559468480063,-0.356427776039103,1.62559158446753
